,instructor,course,term,avg_grade,avg_hours,student_learning_rating,course_structure_rating,class_environment_rating,num_enrolled,resp_rate
394,"Tiefenbruck, Janine LoBue",DSC 10 - Principles of Data Science (B00),FA23,3.13,8.51,4.36,4.01,4.43,138,0.8043000000000001
395,"Rampure, Suraj",DSC 10 - Principles of Data Science (C00),FA23,3.31,8.77,4.53,4.14,4.58,136,0.8382
396,"Albuyeh, Rod",DSC 10 - Principles of Data Science (D00),FA23,3.15,8.52,4.32,3.94,4.44,72,0.8472
397,"Langlois, Marina",DSC 20 - Prgrmng/DataStruc for Data Sci (A00),SP24,2.96,8.41,4.39,4.35,4.46,144,0.2778
398,"Langlois, Marina",DSC 20 - Prgrmng/DataStruc for Data Sci (A00),WI24,3.01,8.96,4.58,4.49,4.65,145,0.3586
399,"Langlois, Marina",DSC 20 - Prgrmng/DataStruc for Data Sci (B00),WI24,3.38,7.88,4.52,4.42,4.56,148,0.3311
400,"Langlois, Marina",DSC 20 - Prgrmng/DataStruc for Data Sci (A00),FA23,3.01,9.38,4.52,4.29,4.55,108,0.2963
401,"Langlois, Marina",DSC 30 - DataStrc/Algrthms for Data Sci (A00),SP24,2.81,11.35,4.38,4.11,4.41,119,0.3361
402,"Langlois, Marina",DSC 30 - DataStrc/Algrthms for Data Sci (B00),SP24,3.19,10.43,4.28,4.05,4.44,146,0.30820000000000003
403,"Langlois, Marina",DSC 30 - DataStrc/Algrthms for Data Sci (A00),WI24,2.74,10.71,4.52,4.35,4.55,87,0.2759
404,"Langlois, Marina",DSC 30 - DataStrc/Algrthms for Data Sci (A00),FA23,2.74,9.83,4.39,4.21,4.5,92,0.3261
405,"Lin, Kevin",DSC 30 - DataStrc/Algrthms for Data Sci (A00),S123,3.58,8.88,4.14,4.2,4.58,46,0.8695999999999999
406,"Rampure, Suraj",DSC 40A - Theor Fndtns of Data Sci I (A00),SP24,3.25,9.74,4.35,4.17,4.55,112,0.9554
407,"Rampure, Suraj",DSC 40A - Theor Fndtns of Data Sci I (B00),SP24,3.19,8.79,4.36,4.07,4.46,80,0.9
408,"Li, Aobo",DSC 40A - Theor Fndtns of Data Sci I (A00),WI24,2.89,8.81,4.05,3.83,4.27,150,0.6133
409,"Ma, Yian",DSC 40A - Theor Fndtns of Data Sci I (A00),FA23,3.27,9.02,3.8,3.33,4.45,149,0.30870000000000003
410,"Albuyeh, Rod",DSC 40A - Theor Fndtns of Data Sci I (A00),S123,3.33,9.00,4.5,4.4,4.55,29,0.8621
411,"Tiefenbruck, Janine LoBue",DSC 40A - Theor Fndtns of Data Sci I (A00),SP23,3.11,9.07,4.28,4.11,4.46,70,0.7857
412,"Tiefenbruck, Janine LoBue",DSC 40A - Theor Fndtns of Data Sci I (B00),SP23,2.72,9.30,4.2,3.99,4.46,70,0.8143000000000001
413,"Rafiey, Akbar",DSC 40B - Theor Fndtns of Data Sci II (A00),SP24,3.06,6.35,4.17,4.07,4.26,100,0.79
414,"Kolovos, Alexandros",DSC 40B - Theor Fndtns of Data Sci II (A00),WI24,3.13,6.00,4.54,4.31,4.55,46,0.2609
415,"Tabaghi, Puoya",DSC 40B - Theor Fndtns of Data Sci II (B00),WI24,3.72,6.14,4.14,3.82,4.05,63,0.22219999999999998
416,"Eldridge, Justin Matthew",DSC 40B - Theor Fndtns of Data Sci II (A00),FA23,3.3,8.21,4.71,4.62,4.59,100,0.28
417,"Rafiey, Akbar",DSC 40B - Theor Fndtns of Data Sci II (B00),FA23,3.06,8.18,4.41,4.56,4.52,33,0.3333
418,"Lau, Samuel Ethan",DSC 80 - Practice of Data Science (A00),SP24,3.36,12.12,4.57,4.26,4.54,72,0.7222
419,"Lau, Samuel Ethan",DSC 80 - Practice of Data Science (B00),SP24,3.55,11.89,4.57,4.23,4.67,68,0.8088
420,"Rampure, Suraj",DSC 80 - Practice of Data Science (A00),WI24,3.39,12.55,4.52,4.33,4.56,135,0.8370000000000001
421,"Lau, Samuel Ethan",DSC 80 - Practice of Data Science (A00),FA23,3.33,9.88,4.48,4.16,4.46,153,0.5425
422,"Rampure, Suraj",DSC 95 - Tutor Appshp in Data Science (A00),SP24,,2.69,4.58,4.65,4.69,25,0.52
423,"Langlois, Marina",DSC 95 - Tutor Appshp in Data Science (A00),FA23,,4.75,4.56,4.69,4.72,34,0.5882000000000001
424,"Quer, Giorgio",DSC 96 - Workshop in Data Science (A00),WI24,,3.75,4.37,4.11,4.33,34,0.2647
425,"Jemmott, Colin William",DSC 96 - Workshop in Data Science (A00),FA23,,5.00,4.32,4.21,4.44,22,0.5
426,"Salimi, Babak",DSC 100 - Intro to Data Management (A00),SP24,3.82,5.70,4.11,3.9,4.26,106,0.6981
427,"Shannon, Kyle Michael",DSC 100 - Intro to Data Management (A00),WI24,3.55,6.68,4.43,4.29,4.53,141,0.5816
428,"Salimi, Babak",DSC 100 - Intro to Data Management (A00),FA23,3.76,6.49,4.33,4.21,4.4,49,0.7551000000000001
429,"Shannon, Kyle Michael",DSC 100 - Intro to Data Management (B00),FA23,3.65,7.19,4.67,4.65,4.69,42,0.7619
430,"Jin, Haojian",DSC 102 - Systems for Scalable Analytics (A00),SP24,3.68,6.80,4.01,3.91,4.27,147,0.6259
431,"Bellur, Umesh",DSC 102 - Systems for Scalable Analytics (A00),WI24,3.02,9.90,2.95,2.84,3.61,48,0.4167
432,"Jin, Haojian",DSC 102 - Systems for Scalable Analytics (A00),FA23,3.71,8.33,3.67,3.64,4.13,97,0.3093
433,"Wilber, Jared Dane",DSC 106 - Intro to Data Visualization (A00),SP24,3.96,6.35,4.04,3.81,4.1,142,0.2183
434,"Lau, Samuel Ethan",DSC 106 - Intro to Data Visualization (A00),WI24,3.74,7.78,4.66,4.5,4.66,46,0.5652
435,"Lau, Samuel Ethan",DSC 106 - Intro to Data Visualization (B00),WI24,3.72,9.19,4.19,4.09,4.37,151,0.6623
436,"Mishne, Gal",DSC 120 - Signal Processing/Data Analys (A00),FA23,3.08,9.44,4.64,4.34,4.29,29,0.3103
437,"Eldridge, Justin Matthew",DSC 140A - Probabilistic Modeling and ML (A00),SP24,3.33,6.78,4.73,4.76,4.72,155,0.2452
438,"Eldridge, Justin Matthew",DSC 140A - Probabilistic Modeling and ML (A00),WI24,3.28,7.97,4.7,4.59,4.67,122,0.3033
439,"Eldridge, Justin Matthew",DSC 140A - Probabilistic Modeling and ML (B00),WI24,3.32,7.21,4.67,4.49,4.62,123,0.2927
440,"Weng, Tsui-Wei (lily)",DSC 140B - Representation Learning (A00),SP24,3.51,7.27,4.07,3.73,3.94,129,0.6512000000000001
441,"Hu, Zhiting",DSC 140B - Representation Learning (A00),WI24,3.63,5.74,4.65,4.68,4.59,31,0.6129
442,"Shang, Jingbo",DSC 148 - Introduction to Data Mining (A00),WI24,3.66,6.35,4.17,4.11,4.43,77,0.5844
443,"Dumitriu, Ioana",DSC 155 - Hidden Data in Random Matrices (A00),WI24,2.89,5.86,4.04,3.89,4.3,19,0.36840000000000006
444,"Roberts, Margaret Earling",DSC 161 - Text as Data (A00),WI24,3.5,6.50,4.75,4.75,4.75,14,0.2857
445,"Zaslavsky, Ilya",DSC 170 - Spatial Data Science and Appl (A00),WI24,3.85,9.50,4.69,4.63,4.75,38,0.10529999999999999
446,"Rampure, Suraj",DSC 180A - Data Science Project I (A00),FA23,3.97,9.06,4.7,4.72,4.62,96,0.16670000000000001
447,"Rampure, Suraj",DSC 180A - Data Science Project I (B00),FA23,3.98,7.50,4.53,4.63,4.74,139,0.1727
448,"Rampure, Suraj",DSC 180B - Data Science Project II (A00),WI24,3.96,9.60,4.6,4.59,4.58,97,0.10310000000000001
449,"Rampure, Suraj",DSC 180B - Data Science Project II (B00),WI24,3.99,6.23,4.57,4.57,4.53,138,0.0942
450,"Silberman, Jack",DSC 190 - Topics in Data Science (A00),SP24,3.97,11.80,4.51,4.42,4.6,14,0.7857
451,"Ustun, Tevfik Berk",DSC 190 - Topics in Data Science (B00),SP24,3.79,5.93,4.48,4.55,4.53,35,0.4286
452,"Rahman, Tauhidur",DSC 190 - Topics in Data Science (C00),SP24,3.75,5.14,3.86,3.64,3.98,43,0.32560000000000006
453,"Eldridge, Justin Matthew",DSC 190 - Topics in Data Science (A00),FA23,3.87,7.37,4.95,4.96,4.97,72,0.2639
454,"Silberman, Jack",DSC 190 - Topics in Data Science (A00),S123,3.96,10.00,4.71,4.3,4.46,8,0.75
455,"Rodriguez, Ruben",ENG 5 - Orientation to Engr Profession (A00),FA23,,4.00,4.22,4.25,4.43,65,0.3846
456,"Evdokimenko, Ekaterina",ENG 10 - Fundamentals/Engineering Appln (A00),SP24,3.63,4.25,4.52,4.54,4.64,20,0.8
457,"Evdokimenko, Ekaterina",ENG 10 - Fundamentals/Engineering Appln (B00),WI24,3.77,5.00,4.17,4.33,4.54,18,0.7222
458,"Evdokimenko, Ekaterina",ENG 10 - Fundamentals/Engineering Appln (A00),FA23,3.67,5.59,4.34,4.48,4.63,31,0.5484
459,"Metera, Jenna Marie",ENG 15 - Engineer Your Success (A00),WI24,,2.20,4.8,4.85,4.85,10,0.5
460,"Metera, Jenna Marie",ENG 15 - Engineer Your Success (A00),FA23,,6.11,4.33,4.31,4.56,18,0.5
461,"Evdokimenko, Ekaterina",ENG 20 - Intro to Engineering Research (A00),FA23,3.93,6.25,4.29,4.41,4.59,41,0.5854
462,"Ngo, Anh-Thu T.",ENG 100D - Sustainable Development Design (A00),SP24,3.71,5.17,4.35,4.36,4.53,58,0.6207
463,"Ngo, Anh-Thu T.",ENG 100D - Sustainable Development Design (A00),WI24,3.68,5.96,4.28,4.3,4.26,48,0.5833
464,"Ngo, Anh-Thu T.",ENG 100D - Sustainable Development Design (A00),FA23,3.68,6.52,4.05,4.23,4.46,55,0.6182
465,"Ngo, Anh-Thu T.",ENG 100DR - Sustainable Development Design (A00),SP24,3.71,5.64,4.05,4.07,4.26,48,0.7917000000000001
466,"Ngo, Anh-Thu T.",ENG 100DR - Sustainable Development Design (A00),WI24,3.77,6.00,4.15,4.2,4.26,46,0.6522
467,"Ngo, Anh-Thu T.",ENG 100DR - Sustainable Development Design (A00),FA23,3.77,6.25,4.16,4.3,4.4,37,0.7568000000000001
468,"Kleissl, Jan",ENG 100L - Design for Development Lab (A00),SP24,3.82,2.33,4.58,4.55,4.58,6,0.5
469,"Bratton, Maryann",ENG 100L - Design for Development Lab (F00),SP24,3.86,6.33,4.75,4.91,5.0,7,0.4286
470,"Boyle, Mary E. T.",ENG 100L - Design for Development Lab (G00),SP24,4.0,5.00,4.3,4.12,4.18,23,0.21739999999999998
471,"Boyle, Mary E. T.",ENG 100L - Design for Development Lab (G00),WI24,4.0,5.80,4.94,5.0,5.0,20,0.25
472,"Bratton, Maryann",ENG 100L - Design for Development Lab (G00),FA23,3.95,8.33,4.67,4.67,4.67,8,0.375
473,"Strom, Megan C.",DOC 1 - Diversity (A00),FA23,3.67,5.72,4.03,4.14,4.46,234,0.9487000000000001
474,"Strom, Megan C.",DOC 1 - Diversity (B00),FA23,3.81,5.93,4.11,4.16,4.47,238,0.9496
475,"Chapman, Dillon",DOC 1 - Diversity (C00),FA23,3.87,5.65,4.03,4.11,4.48,210,0.919
476,"Chapman, Dillon",DOC 1 - Diversity (D00),FA23,3.65,5.88,3.71,3.71,4.19,182,0.9066
477,"Strom, Megan C.",DOC 1 - Diversity (A00),S223,3.67,7.59,4.35,4.31,4.5,41,0.7073
478,"Strom, Megan C.",DOC 2 - Justice (A00),WI24,3.88,4.71,4.11,4.2,4.47,239,0.9247
479,"Strom, Megan C.",DOC 2 - Justice (B00),WI24,3.83,4.84,4.07,4.1,4.43,239,0.9665
480,"Chapman, Dillon",DOC 2 - Justice (C00),WI24,3.8,4.67,3.84,3.83,4.11,210,0.8856999999999999
481,"Chapman, Dillon",DOC 2 - Justice (D00),WI24,3.77,4.90,3.85,3.85,4.21,179,0.9218000000000001
482,"Strom, Megan C.",DOC 3 - Imagination (A00),SP24,3.92,4.07,4.04,4.14,4.37,210,0.7905
483,"Strom, Megan C.",DOC 3 - Imagination (B00),SP24,3.94,4.32,4.13,4.26,4.45,206,0.8251999999999999
484,"Chapman, Dillon",DOC 3 - Imagination (C00),SP24,3.9,4.14,4.07,4.11,4.34,207,0.8212999999999999
485,"Chapman, Dillon",DOC 3 - Imagination (D00),SP24,3.94,3.92,3.94,4.03,4.34,210,0.8095
486,"Pass, Natalye Joann",DOC 100D - Promises&Contradictions/USCult (A00),SP24,3.66,10.50,5.0,5.0,5.0,21,0.2857
487,"Pass, Natalye Joann",DOC 100D - Promises&Contradictions/USCult (B00),SP24,3.56,5.50,4.69,4.44,4.38,21,0.1905
488,"Pass, Natalye Joann",DOC 100D - Promises&Contradictions/USCult (A00),FA23,3.59,9.38,4.56,4.44,4.56,26,0.30770000000000003
489,"Pass, Natalye Joann",DOC 100D - Promises&Contradictions/USCult (B00),FA23,3.47,7.78,4.58,4.28,4.61,20,0.45
490,"Pass, Natalye Joann",DOC 100D - Promises&Contradictions/USCult (A00),S223,3.59,7.50,3.25,3.25,3.75,15,0.26670000000000005
491,"Crane, Meredith Helen",ECON 1 - Principles of Microeconomics (A00),SP24,3.09,3.99,4.5,4.47,4.63,318,0.478
492,"Crane, Meredith Helen",ECON 1 - Principles of Microeconomics (A00),WI24,3.17,3.72,4.35,4.37,4.58,118,0.6102000000000001
493,"Newhouse, Herbert S",ECON 1 - Principles of Microeconomics (B00),WI24,2.69,5.00,4.19,4.25,4.51,47,0.383
494,"Candido, Maria Teresa",ECON 1 - Principles of Microeconomics (C00),WI24,2.8,5.56,3.93,4.03,4.47,87,0.2184
495,"Crane, Meredith Helen",ECON 1 - Principles of Microeconomics (D00),WI24,3.11,4.00,4.57,4.54,4.7,140,0.7143
496,"Levkoff, Steven B.",ECON 1 - Principles of Microeconomics (A00),FA23,2.69,6.82,3.96,3.94,4.4,467,0.4518
497,"Levkoff, Steven B.",ECON 1 - Principles of Microeconomics (B00),FA23,3.05,6.37,4.08,4.03,4.4,390,0.4462
498,"Ma, Alyson Chan",ECON 1 - Principles of Microeconomics (C00),FA23,3.06,5.00,4.11,3.98,4.45,334,0.4611
499,"Crane, Meredith Helen",ECON 1 - Principles of Microeconomics (A00),S223,3.17,6.67,4.52,4.62,4.65,36,0.3333
500,"Famulari, Melissa",ECON 1 - Principles of Microeconomics (A00),S123,2.94,5.00,4.45,4.33,4.54,32,0.4375
501,"Crane, Meredith Helen",ECON 1 - Principles of Microeconomics (A00),SP23,3.17,5.54,4.37,4.47,4.6,248,0.3387
502,"Candido, Maria Teresa",ECON 2 - Market Imperfections & Policy (A00),SP24,2.86,5.29,4.38,4.25,4.59,70,0.2
503,"Crane, Meredith Helen",ECON 2 - Market Imperfections & Policy (A00),WI24,3.11,4.04,4.47,4.48,4.56,155,0.5032
504,"Crane, Meredith Helen",ECON 2 - Market Imperfections & Policy (A00),FA23,3.11,5.33,4.31,4.35,4.53,170,0.5353
505,"Levkoff, Steven B.",ECON 2 - Market Imperfections & Policy (A00),S123,3.24,5.00,4.47,4.45,4.84,38,0.2368
506,"Crane, Meredith Helen",ECON 3 - Principles of Macroeconomics (A00),SP24,3.14,4.24,4.44,4.45,4.63,321,0.5327000000000001
507,"Rondina, Giacomo",ECON 3 - Principles of Macroeconomics (A00),WI24,3.09,5.20,4.17,4.0,4.45,229,0.6987000000000001
508,"Rondina, Giacomo",ECON 3 - Principles of Macroeconomics (B00),WI24,3.14,5.24,4.2,4.09,4.4,229,0.655
509,"Dai, Yinlin",ECON 3 - Principles of Macroeconomics (C00),WI24,3.11,3.83,4.47,4.42,4.4,50,0.58
510,"Dai, Yinlin",ECON 3 - Principles of Macroeconomics (A00),FA23,2.79,5.97,3.97,3.7,4.06,103,0.6505
511,"Crane, Meredith Helen",ECON 3 - Principles of Macroeconomics (A00),S223,3.25,6.00,4.61,4.7,4.73,68,0.2206
512,"Crane, Meredith Helen",ECON 3 - Principles of Macroeconomics (A00),SP23,3.25,5.81,4.44,4.47,4.59,281,0.45909999999999995
513,"Levkoff, Steven B.",ECON 4 - Financial Accounting (A00),SP24,2.71,4.88,4.07,4.17,4.43,173,0.19649999999999998
514,"Levkoff, Steven B.",ECON 4 - Financial Accounting (A00),WI24,2.6,5.30,3.93,4.0,4.25,109,0.2569
515,"Levkoff, Steven B.",ECON 4 - Financial Accounting (B00),WI24,2.92,5.00,4.22,4.14,4.46,116,0.3448
516,"Anderson, John Charles",ECON 4 - Financial Accounting (A00),S223,3.17,6.88,3.97,3.94,4.16,10,0.8
517,"Anderson, John Charles",ECON 4 - Financial Accounting (A00),S123,3.17,8.33,4.08,4.17,4.57,10,0.6
518,"Dai, Yinlin",ECON 5 - Data Analytics/Social Sciences (A00),SP24,3.02,4.50,4.22,4.15,4.29,217,0.49310000000000004
519,"Dai, Yinlin",ECON 5 - Data Analytics/Social Sciences (B00),SP24,3.2,4.73,4.12,4.21,4.41,148,0.5540999999999999
520,"Chatterjee, Ishani",ECON 5 - Data Analytics/Social Sciences (C00),SP24,3.07,4.83,3.21,3.15,3.96,36,0.3333
521,"Arnold, David Hall",ECON 5 - Data Analytics/Social Sciences (A00),WI24,3.19,5.83,4.49,4.43,4.65,260,0.22690000000000002
522,"Arnold, David Hall",ECON 5 - Data Analytics/Social Sciences (A06),WI24,3.19,6.28,4.63,4.52,4.64,260,0.15
523,"Arnold, David Hall",ECON 5 - Data Analytics/Social Sciences (B00),WI24,3.18,5.11,4.47,4.47,4.62,251,0.3028
524,"Arnold, David Hall",ECON 5 - Data Analytics/Social Sciences (B06),WI24,3.18,5.33,4.57,4.52,4.61,251,0.20320000000000002
525,"Levkoff, Steven B.",ECON 5 - Data Analytics/Social Sciences (C00),WI24,3.39,4.83,4.71,4.69,4.6,36,0.3333
526,"Ramachandran, Sabareesh",ECON 5 - Data Analytics/Social Sciences (A00),FA23,3.5,6.67,4.06,3.75,4.06,22,0.40909999999999996
527,"Hall, Zachary",ECON 5 - Data Analytics/Social Sciences (B00),FA23,3.37,5.83,4.33,4.25,4.58,20,0.3
528,"Hua, Xiameng",ECON 5 - Data Analytics/Social Sciences (D00),FA23,3.32,5.71,4.74,4.71,4.96,19,0.36840000000000006
529,"Li, Xintong",ECON 5 - Data Analytics/Social Sciences (E00),FA23,3.21,5.00,3.38,3.38,3.69,22,0.1818
530,"Bharadwaj, Prashant",ECON 87 - Freshman Seminar (A00),FA23,,2.92,4.85,4.81,4.87,20,0.6
531,"Famulari, Melissa",ECON 100A - Microeconomics A (A00),SP24,2.6,7.00,3.78,3.74,4.25,176,0.6023
532,"Famulari, Melissa",ECON 100A - Microeconomics A (B00),SP24,2.67,6.45,3.98,3.97,4.45,70,0.6714
533,"Newhouse, Herbert S",ECON 100A - Microeconomics A (A00),WI24,2.71,5.55,3.75,3.74,4.19,194,0.24739999999999998
534,"Newhouse, Herbert S",ECON 100A - Microeconomics A (B00),WI24,2.76,6.28,3.96,3.79,4.08,182,0.26920000000000005
535,"Newhouse, Herbert S",ECON 100A - Microeconomics A (A00),FA23,2.71,6.67,4.07,3.92,4.4,223,0.3139
536,"Newhouse, Herbert S",ECON 100A - Microeconomics A (B00),FA23,2.76,6.82,4.0,3.9,4.38,241,0.278
537,"He, Songyu",ECON 100A - Microeconomics A (A00),S223,2.92,9.17,3.63,3.92,4.68,50,0.12
538,"Famulari, Melissa",ECON 100A - Microeconomics A (A00),S123,2.6,8.41,4.18,4.08,4.43,38,0.5789
539,"Famulari, Melissa",ECON 100AH - Honors Microeconomics A (A00),SP24,4.0,3.56,4.74,4.61,4.65,20,0.9
540,"Grigoryan, Aram",ECON 100B - Microeconomics B (A00),SP24,3.01,5.86,4.36,4.31,4.47,234,0.6111
541,"Grigoryan, Aram",ECON 100B - Microeconomics B (B00),SP24,2.91,5.99,4.33,4.24,4.39,157,0.6497
542,"Grigoryan, Aram",ECON 100B - Microeconomics B (C00),WI24,3.15,5.30,4.38,4.38,4.46,238,0.6345000000000001
543,"Grigoryan, Aram",ECON 100B - Microeconomics B (D00),WI24,3.2,5.68,4.54,4.59,4.62,110,0.5909000000000001
544,"Crane, Meredith Helen",ECON 100B - Microeconomics B (A00),FA23,3.19,6.53,4.62,4.67,4.76,130,0.7615000000000001
545,"Crane, Meredith Helen",ECON 100B - Microeconomics B (B00),FA23,3.16,6.75,4.54,4.59,4.7,138,0.8551000000000001
546,"Wolanski, Adrian",ECON 100B - Microeconomics B (A00),S223,2.81,8.57,4.49,4.51,4.5,50,0.42
547,"Levkoff, Steven B.",ECON 100C - Microeconomics C (A00),SP24,3.03,5.80,4.37,4.07,4.47,39,0.3846
548,"Levkoff, Steven B.",ECON 100C - Microeconomics C (B00),SP24,2.8,5.56,4.38,4.17,4.47,97,0.1856
549,"Du, Songzi",ECON 100C - Microeconomics C (A00),WI24,2.7,5.81,4.59,4.57,4.57,171,0.15789999999999998
550,"Du, Songzi",ECON 100C - Microeconomics C (B00),WI24,2.87,7.00,3.75,4.55,4.5,20,0.15
551,"Lammert, Malte Johannes",ECON 100C - Microeconomics C (B00),FA23,2.21,7.22,4.0,3.94,4.08,32,0.2813
552,"Newhouse, Herbert S",ECON 100C - Microeconomics C (A00),S223,2.72,7.22,4.58,4.56,4.63,64,0.1406
553,"Vespa, Emanuel Ignacio",ECON 105 - Industrl Orgniztn&Firm Stratgy (A00),S223,2.72,8.33,4.5,4.83,4.92,26,0.11539999999999999
554,"Bowen, T. Renee",ECON 106 - Int'l Economic Agreements (A00),SP24,3.76,4.50,4.06,4.08,3.64,19,0.21050000000000002
555,"Watson, Joel Christopher",ECON 109 - Game Theory (A00),WI24,2.82,6.50,4.56,4.41,4.52,66,0.303
556,"Shishkin, Denis",ECON 109 - Game Theory (A00),FA23,2.78,6.48,4.49,4.35,4.59,48,0.5625
557,"Shishkin, Denis",ECON 109 - Game Theory (B00),FA23,3.03,6.93,4.47,4.27,4.48,63,0.6984
558,"Shishkin, Denis",ECON 109 - Game Theory (A00),S223,2.78,7.00,4.26,4.25,4.6,35,0.2857
559,"Trevino, Isabel",ECON 109T - Advanced Topics in Game Theory (A00),SP24,4.0,3.67,5.0,5.0,4.92,6,0.5
560,"Bezerra De Goes, Carlos Andre",ECON 110A - Long Run Macroeconomics (A00),SP24,2.88,6.16,4.05,4.04,4.44,82,0.23170000000000002
561,"Jaimovich, Nir",ECON 110A - Long Run Macroeconomics (A00),WI24,3.14,5.38,4.59,4.64,4.69,79,0.2025
562,"Jaimovich, Nir",ECON 110A - Long Run Macroeconomics (B00),WI24,2.99,4.88,4.5,4.42,4.63,65,0.2615
563,"Alon, Titan Michael",ECON 110A - Long Run Macroeconomics (A00),FA23,3.17,6.67,4.55,4.42,4.61,108,0.2778
564,"Bezerra De Goes, Carlos Andre",ECON 110A - Long Run Macroeconomics (A00),S223,3.07,7.00,4.43,4.5,4.67,-1,-0.01
565,"Rondina, Giacomo",ECON 110A - Long Run Macroeconomics (A00),SP23,2.68,6.20,4.08,4.05,4.41,82,0.561
566,"Rondina, Giacomo",ECON 110A - Long Run Macroeconomics (B00),SP23,2.49,6.79,4.38,4.19,4.53,58,0.4828
567,"Herreno Lopera, Juan",ECON 110B - Short Run Macroeconomics (A00),SP24,2.8,5.68,4.04,3.94,4.36,245,0.3755
568,"Herreno Lopera, Juan",ECON 110B - Short Run Macroeconomics (B00),SP24,2.83,6.04,4.07,3.94,4.33,93,0.24730000000000002
569,"Hamilton, James D.",ECON 110B - Short Run Macroeconomics (A00),WI24,2.85,5.94,4.05,4.05,4.28,184,0.1902
570,"Hamilton, James D.",ECON 110B - Short Run Macroeconomics (B00),WI24,3.05,5.93,4.2,4.17,4.49,143,0.23079999999999998
571,"Trottner, Fabian Gunter We",ECON 110B - Short Run Macroeconomics (A00),FA23,2.92,6.94,4.35,4.25,4.46,208,0.45189999999999997
572,"Trottner, Fabian Gunter We",ECON 110B - Short Run Macroeconomics (B00),FA23,2.94,6.84,4.39,4.39,4.64,141,0.539
573,"Chen, Junyuan",ECON 110B - Short Run Macroeconomics (A00),S123,3.16,8.06,3.79,3.53,3.87,37,0.5135000000000001
574,"Trottner, Fabian Gunter We",ECON 110BH - Honors Macroeconomics B (A00),FA23,4.0,6.00,4.45,4.16,4.28,18,0.2778
575,"Rondina, Giacomo",ECON 112 - Macroeconomic Data Analysis (A00),SP23,3.63,8.44,4.91,4.75,4.88,30,0.5333
576,"Toda, Alexis Akira",ECON 113 - Mathematical Economics (A00),FA23,3.27,6.15,4.87,4.76,4.86,24,0.5417000000000001
577,"Lowes, Sara Rachel",ECON 116 - Economic Development (A00),WI24,2.9,6.73,4.02,3.59,4.23,53,0.6226
578,"Lowes, Sara Rachel",ECON 116 - Economic Development (B00),WI24,2.98,5.60,4.13,3.88,4.55,43,0.6977
579,"Candido, Maria Teresa",ECON 120A - Econometrics A (A00),SP24,2.84,5.69,4.12,4.07,4.28,140,0.2571
580,"Candido, Maria Teresa",ECON 120A - Econometrics A (B00),SP24,2.82,5.87,4.21,4.21,4.29,173,0.23120000000000002
581,"Dai, Yinlin",ECON 120A - Econometrics A (A00),WI24,2.94,6.69,4.08,4.14,4.35,84,0.47619999999999996
582,"Dai, Yinlin",ECON 120A - Econometrics A (B00),WI24,2.98,5.86,4.22,4.28,4.43,54,0.537
583,"Candido, Maria Teresa",ECON 120A - Econometrics A (C00),WI24,2.94,5.00,4.46,4.36,4.41,74,0.25680000000000003
584,"Idoux, Clemence Marie",ECON 120A - Econometrics A (D00),WI24,2.64,5.40,4.1,4.16,4.28,90,0.2778
585,"Candido, Maria Teresa",ECON 120A - Econometrics A (E00),WI24,2.74,6.50,3.94,3.98,4.36,90,0.23329999999999998
586,"Dai, Yinlin",ECON 120A - Econometrics A (A00),FA23,2.94,6.90,3.82,3.69,4.2,126,0.6825
587,"Dai, Yinlin",ECON 120A - Econometrics A (B00),FA23,2.97,6.59,3.56,3.33,4.02,128,0.6406000000000001
588,"Idoux, Clemence Marie",ECON 120A - Econometrics A (C00),FA23,2.67,7.05,3.68,3.61,4.25,74,0.2973
589,"Han, Jinhyeon",ECON 120A - Econometrics A (A00),S223,2.96,6.58,4.22,4.26,4.68,30,0.6333
590,"Nieto-Barthaburu, Augusto",ECON 120A - Econometrics A (A00),S123,2.57,5.83,4.21,4.42,4.5,26,0.23079999999999998
591,"Ma, Xinwei",ECON 120B - Econometrics B (A00),SP24,2.93,6.23,3.4,3.5,3.99,267,0.3221
592,"Ma, Xinwei",ECON 120B - Econometrics B (B00),SP24,2.52,7.22,3.63,3.53,4.0,57,0.15789999999999998
593,"Dahl, Gordon B.",ECON 120B - Econometrics B (A00),WI24,2.85,5.89,4.09,4.07,4.46,205,0.3171
594,"Dahl, Gordon B.",ECON 120B - Econometrics B (B00),WI24,3.12,5.53,4.48,4.5,4.7,47,0.383
595,"Candido, Maria Teresa",ECON 120B - Econometrics B (A00),FA23,2.84,7.24,4.17,4.17,4.35,153,0.32030000000000003
596,"Candido, Maria Teresa",ECON 120B - Econometrics B (B00),FA23,2.77,6.39,4.13,4.2,4.34,150,0.24
597,"Ma, Xinwei",ECON 120B - Econometrics B (A00),S123,3.12,7.92,3.92,3.88,4.04,66,0.1818
598,"Dahl, Gordon B.",ECON 120BH - Honors Econometrics B (A00),WI24,4.0,3.91,4.98,4.95,5.0,19,0.5789
599,"Sun, Yixiao",ECON 120C - Econometrics C (A00),SP24,2.73,6.88,4.44,4.44,4.69,85,0.1882
600,"Sun, Yixiao",ECON 120C - Econometrics C (B00),SP24,2.77,7.20,4.33,4.13,4.5,31,0.35479999999999995
601,"Wuthrich, Kaspar",ECON 120C - Econometrics C (A00),WI24,2.99,5.19,4.65,4.69,4.73,65,0.3385
